Customer_ID,LastPurchase,FirstPurchase,Frequency,Monetary,TotalQuantity,UniqueProducts,AverageOrderValue,Recency,CustomerLifetimeDays,Churn,Segment,RFM_Score,Cluster,ChurnProbability,RiskLevel
16122,2011-09-27 15:34:00,2010-10-10 15:26:00,6,895.62,1280,28,16.585555555555555,73,352,0,Loyal Customers,10,1,0.20333333333333334,Low Risk
16123,2011-10-19 09:18:00,2011-10-19 09:18:00,1,307.78000000000003,170,16,19.236250000000002,52,0,0,New / Potential,7,0,0.39,Medium Risk
16124,2011-01-26 14:45:00,2009-12-07 10:33:00,4,1772.49,797,63,21.615731707317074,317,415,1,At Risk,10,0,0.7766666666666666,High Risk
16125,2010-12-07 15:48:00,2009-12-14 15:38:00,14,4292.35,1819,168,14.955923344947736,367,358,1,At Risk,12,1,0.8066666666666666,High Risk
16126,2011-11-10 16:03:00,2009-12-02 13:34:00,15,14644.6,6140,144,38.43727034120735,29,708,0,Champions,14,1,0.02,Low Risk
16127,2011-10-31 13:58:00,2009-12-13 12:19:00,2,801.3100000000001,391,75,10.684133333333333,39,687,0,New / Potential,9,0,0.09,Low Risk
16128,2011-11-22 11:14:00,2010-07-16 16:30:00,11,3801.05,2445,155,20.88489010989011,18,493,0,Champions,15,1,0.18,Low Risk
16129,2010-10-28 14:29:00,2010-07-20 12:32:00,3,1396.05,1261,91,14.542187499999999,407,100,1,At Risk,9,0,0.34,Medium Risk
16130,2010-10-13 15:14:00,2010-04-01 13:58:00,4,987.48,296,53,17.95418181818182,422,195,1,At Risk,8,0,0.8866666666666667,High Risk
16131,2011-10-19 11:53:00,2009-12-02 10:09:00,12,9957.42,4768,131,45.46767123287671,52,686,0,Champions,14,1,0.013333333333333334,Low Risk
16132,2010-06-13 13:49:00,2010-03-22 10:25:00,2,664.1999999999999,280,14,39.07058823529411,544,83,1,Other,6,0,0.9566666666666667,High Risk
16133,2011-12-06 11:24:00,2010-03-31 12:21:00,56,22992.26,13653,303,42.26518382352941,4,614,0,Champions,15,1,0.12,Low Risk
16134,2011-11-18 10:05:00,2010-06-17 09:48:00,5,2145.34,1637,85,18.49431034482759,22,519,0,Champions,12,1,0.17666666666666667,Low Risk
16135,2011-03-22 12:30:00,2010-05-05 09:35:00,2,819.45,395,35,21.011538461538464,263,321,1,Other,7,0,0.9333333333333333,High Risk
16136,2011-10-11 09:10:00,2010-02-14 12:49:00,4,946.8000000000001,674,44,20.582608695652176,60,603,0,Loyal Customers,10,0,0.05,Low Risk
16137,2010-01-28 15:04:00,2010-01-28 15:04:00,1,422.7,210,28,15.096428571428572,680,0,1,Other,4,0,0.9733333333333334,High Risk
16138,2010-11-26 12:13:00,2010-04-28 09:51:00,3,910.35,774,35,24.604054054054053,379,212,1,At Risk,8,0,0.71,High Risk
16139,2011-11-21 08:37:00,2009-12-03 13:51:00,5,1111.15,602,47,19.493859649122808,19,717,0,Loyal Customers,12,1,0.0033333333333333335,Low Risk
16140,2011-10-05 12:15:00,2010-09-24 12:03:00,3,1433.46,1272,50,22.3978125,66,376,0,High Value Customers,10,0,0.17,Low Risk
16141,2011-09-12 13:11:00,2010-10-18 14:12:00,2,955.94,410,47,19.1188,88,328,0,Other,8,0,0.18666666666666668,Low Risk
16142,2011-04-04 10:16:00,2011-04-04 10:16:00,1,535.34,422,37,14.46864864864865,250,0,1,Other,5,0,0.42,Medium Risk
16143,2011-12-06 14:13:00,2009-12-10 09:44:00,12,4555.08,1866,107,20.426367713004485,3,726,0,Champions,15,1,0.0,Low Risk
16144,2011-04-07 10:09:00,2011-04-07 10:09:00,1,175.2,16,1,175.2,247,0,1,Other,4,0,0.9966666666666667,High Risk
16145,2011-12-01 10:33:00,2010-05-04 13:31:00,19,6805.4400000000005,5270,217,17.185454545454547,9,575,0,Champions,15,1,0.056666666666666664,Low Risk
16146,2011-07-05 14:20:00,2010-09-17 10:46:00,4,946.38,544,34,23.082439024390244,157,291,1,Loyal Customers,10,0,0.8833333333333333,High Risk
16147,2011-07-29 09:57:00,2010-02-05 12:26:00,5,2398.91,1395,113,17.639044117647057,134,538,1,Loyal Customers,11,1,0.78,High Risk
16148,2011-02-16 14:01:00,2010-09-29 10:12:00,2,386.62,250,9,42.95777777777778,296,140,1,Other,6,0,0.94,High Risk
16149,2011-12-05 11:29:00,2010-10-06 15:54:00,3,422.21999999999997,598,30,14.074,5,424,0,Other,10,1,0.16,Low Risk
16150,2011-10-28 12:39:00,2009-12-17 15:33:00,10,4002.17,1990,143,18.528564814814814,43,679,0,Champions,14,1,0.0033333333333333335,Low Risk
16152,2011-03-16 09:47:00,2011-03-16 09:47:00,1,1829.04,642,29,63.070344827586204,269,0,1,Other,7,0,0.6466666666666666,High Risk
16153,2011-10-21 10:50:00,2010-05-26 12:41:00,11,5133.49,3693,161,22.714557522123894,50,512,0,Champions,14,1,0.05,Low Risk
16155,2010-11-23 12:03:00,2010-06-18 11:23:00,5,796.9,495,45,16.602083333333333,382,158,1,At Risk,9,0,0.9266666666666666,High Risk
16156,2011-12-01 12:42:00,2009-12-02 17:06:00,20,6188.18,3205,199,23.709501915708813,9,728,0,Champions,15,1,0.0,Low Risk
16157,2011-11-24 11:41:00,2011-09-28 11:48:00,3,656.69,347,12,36.482777777777784,16,56,0,Other,11,1,0.68,High Risk
16158,2010-07-05 13:55:00,2009-12-05 15:00:00,9,628.32,182,29,17.952,522,211,1,At Risk,9,0,0.91,High Risk
16159,2011-03-03 12:27:00,2009-12-03 11:51:00,4,1232.79,635,31,23.7075,282,455,1,At Risk,10,0,0.8533333333333334,High Risk
16160,2011-10-05 14:19:00,2011-09-15 10:53:00,2,1025.44,1162,20,51.272000000000006,65,20,0,Other,8,0,0.17,Low Risk
16161,2011-12-08 12:10:00,2010-02-08 11:06:00,43,12580.06,6255,458,11.093527336860669,2,668,0,Champions,15,1,0.0033333333333333335,Low Risk
16162,2011-04-01 15:03:00,2011-04-01 15:03:00,1,37.4,4,2,18.7,252,0,1,Other,4,0,0.96,High Risk
16163,2011-04-21 15:15:00,2009-12-02 10:00:00,6,2407.98,676,59,35.4114705882353,232,505,1,At Risk,10,1,0.7666666666666667,High Risk
16164,2011-11-22 15:04:00,2011-10-28 09:12:00,3,822.48,433,27,24.19058823529412,17,25,0,Other,11,1,0.17666666666666667,Low Risk
16165,2010-07-22 14:17:00,2010-07-22 14:17:00,1,79.9,2,1,79.9,505,0,1,Other,3,0,1.0,High Risk
16166,2010-10-07 15:44:00,2010-01-17 14:16:00,2,435.83,173,18,19.810454545454544,428,263,1,Other,5,0,0.9066666666666666,High Risk
16167,2010-10-21 15:33:00,2009-12-01 10:46:00,5,1386.12,1494,51,22.00190476190476,414,324,1,At Risk,9,0,0.7266666666666667,High Risk
16168,2011-11-29 12:45:00,2009-12-03 12:38:00,66,10360.67,4975,131,33.85839869281046,11,726,0,Champions,15,1,0.0033333333333333335,Low Risk
16169,2011-12-01 15:28:00,2011-09-25 11:33:00,4,1822.97,1325,71,21.44670588235294,8,67,0,Champions,13,1,0.12666666666666668,Low Risk
16170,2011-10-20 08:21:00,2010-02-18 13:50:00,20,6869.0,6056,254,15.611363636363636,51,608,0,Champions,14,1,0.03,Low Risk
16171,2011-10-11 14:51:00,2011-10-11 14:51:00,1,73.19999999999999,24,3,24.399999999999995,59,0,0,New / Potential,6,0,0.8,High Risk
16172,2011-09-05 13:22:00,2010-07-14 15:34:00,8,1884.55,1419,81,16.677433628318585,95,417,1,Loyal Customers,12,1,0.72,High Risk
16173,2011-11-24 10:53:00,2011-09-02 15:23:00,6,1418.32,575,70,16.884761904761906,16,82,0,Champions,13,1,0.12666666666666668,Low Risk
16174,2011-08-05 13:26:00,2010-04-15 15:12:00,7,2246.75,1431,28,34.565384615384616,126,476,1,Loyal Customers,11,1,0.8666666666666667,High Risk
16175,2011-09-06 14:32:00,2010-05-25 12:01:00,7,1836.44,932,59,18.739183673469388,94,469,1,Loyal Customers,11,1,0.8033333333333333,High Risk
16176,2010-10-14 13:54:00,2010-03-29 14:52:00,4,2052.69,952,53,28.509583333333335,421,198,1,At Risk,9,0,0.8233333333333334,High Risk
16177,2011-10-20 12:57:00,2010-03-02 14:03:00,8,2247.31,1021,79,19.044999999999998,50,596,0,Champions,13,1,0.07,Low Risk
16178,2011-07-24 16:05:00,2010-11-03 14:46:00,2,612.6,304,24,24.504,138,263,1,Other,8,0,0.5166666666666667,Medium Risk
16179,2011-10-10 09:41:00,2011-10-10 09:41:00,1,215.83,99,11,19.62090909090909,61,0,0,Other,5,0,0.21,Low Risk
16180,2011-08-31 16:28:00,2010-06-23 13:19:00,13,16249.87,9813,171,49.693792048929666,100,434,1,Loyal Customers,13,1,0.75,High Risk
16181,2011-09-27 13:38:00,2011-09-27 13:38:00,1,305.54,152,11,27.776363636363637,73,0,0,Other,6,0,0.3233333333333333,Medium Risk
16182,2011-09-28 13:23:00,2010-03-09 09:34:00,9,9971.65,5887,20,195.52254901960782,72,568,0,Loyal Customers,13,1,0.20333333333333334,Low Risk
16183,2011-10-03 14:59:00,2010-10-28 14:43:00,4,1077.81,351,32,26.288048780487802,67,340,0,Loyal Customers,10,0,0.2,Low Risk
16184,2011-10-06 17:43:00,2011-05-12 13:33:00,6,1158.79,561,26,25.750888888888888,64,147,0,Loyal Customers,10,1,0.24,Low Risk
16185,2011-11-23 09:41:00,2010-05-24 11:04:00,3,644.72,321,39,16.118000000000002,17,547,0,Other,11,0,0.09,Low Risk
16186,2011-11-17 12:43:00,2009-12-09 15:36:00,26,8718.43,6594,172,17.26421782178218,23,707,0,Champions,14,1,0.0,Low Risk
16187,2011-11-08 09:50:00,2011-02-28 13:34:00,15,6911.4400000000005,5048,160,23.428610169491527,32,252,0,Champions,14,1,0.03,Low Risk
16188,2011-10-26 12:19:00,2010-10-27 11:50:00,5,1087.66,838,72,14.698108108108109,45,364,0,Loyal Customers,11,1,0.18,Low Risk
16189,2011-11-24 11:47:00,2011-09-15 15:21:00,2,215.48,134,9,19.58909090909091,16,69,0,New / Potential,8,0,0.26,Low Risk
16190,2011-10-30 15:59:00,2009-12-14 11:59:00,8,2723.55,1231,89,22.886974789915968,40,685,0,Champions,13,1,0.0,Low Risk
16191,2011-12-07 11:26:00,2009-12-11 12:24:00,24,15677.820000000002,9348,113,67.57681034482759,3,725,0,Champions,15,1,0.0,Low Risk
16192,2009-12-04 12:28:00,2009-12-04 12:28:00,1,351.3,208,11,31.936363636363637,736,0,1,Other,4,0,0.7933333333333333,High Risk
16193,2011-04-17 11:45:00,2010-10-25 10:25:00,2,630.4300000000001,379,38,16.59026315789474,237,174,1,Other,7,0,0.9433333333333334,High Risk
16194,2010-11-29 13:28:00,2010-11-29 13:28:00,1,308.6,140,8,38.575,375,0,1,Other,5,0,0.7266666666666667,High Risk
16195,2009-12-16 14:09:00,2009-12-16 14:09:00,1,323.25,123,16,20.203125,723,0,1,Other,4,0,0.9466666666666667,High Risk
16196,2010-08-08 11:40:00,2010-08-08 11:40:00,1,93.3,26,4,23.325,489,0,1,Other,3,0,0.7966666666666666,High Risk
16197,2010-08-27 12:56:00,2009-12-16 11:44:00,9,2016.71,1420,52,21.68505376344086,469,254,1,At Risk,10,1,0.3333333333333333,Medium Risk
16198,2011-09-25 14:58:00,2010-09-28 13:59:00,2,1030.0410000000002,384,31,31.213363636363642,75,362,0,Other,8,0,0.16666666666666666,Low Risk
16199,2010-11-12 12:55:00,2010-03-18 18:47:00,7,942.75,321,2,94.275,392,238,1,At Risk,9,0,0.69,High Risk
16200,2011-12-05 14:40:00,2009-12-02 15:04:00,12,5608.1,3068,361,9.148613376835238,4,732,0,Champions,15,1,0.0033333333333333335,Low Risk
16201,2011-12-06 16:02:00,2010-10-20 12:00:00,5,2112.12,1421,86,17.03322580645161,3,412,0,Champions,13,1,0.15333333333333332,Low Risk
16202,2010-12-14 10:43:00,2009-12-02 10:48:00,9,2501.9900000000002,1307,105,20.17733870967742,361,376,1,At Risk,11,1,0.7533333333333333,High Risk
16203,2011-10-12 12:31:00,2010-07-23 13:09:00,6,943.84,537,56,14.30060606060606,59,445,0,Loyal Customers,11,1,0.6766666666666666,High Risk
16204,2011-11-16 13:40:00,2009-12-08 17:44:00,3,918.71,671,86,9.096138613861386,23,707,0,Other,10,1,0.043333333333333335,Low Risk
16205,2011-11-09 09:32:00,2010-06-15 11:58:00,7,1820.11,1452,147,9.239137055837563,31,511,0,Champions,12,1,0.14,Low Risk
16206,2011-10-16 10:41:00,2010-01-24 15:25:00,13,2589.87,1379,187,10.791125,55,629,0,Champions,13,1,0.013333333333333334,Low Risk
16207,2011-11-14 13:51:00,2011-11-14 13:51:00,1,394.38,140,19,20.756842105263157,25,0,0,New / Potential,7,0,0.19333333333333333,Low Risk
16208,2011-10-26 11:36:00,2010-02-24 14:24:00,10,3440.4500000000003,1541,180,13.598616600790514,45,608,0,Champions,14,1,0.02,Low Risk
16209,2011-09-12 11:58:00,2010-06-11 11:58:00,9,4146.78,1895,51,61.892238805970145,89,458,0,Loyal Customers,13,1,0.15333333333333332,Low Risk
16210,2011-12-08 12:36:00,2009-12-02 12:54:00,35,33750.97,12397,145,131.8397265625,2,735,0,Champions,15,1,0.0,Low Risk
16211,2011-09-12 12:11:00,2010-09-27 15:24:00,3,1090.59,519,35,30.294166666666666,89,349,0,Other,9,0,0.14,Low Risk
16212,2011-11-20 13:00:00,2010-02-07 15:26:00,4,1293.71,571,71,16.586025641025643,19,650,0,Champions,13,1,0.04666666666666667,Low Risk
16213,2011-09-22 10:03:00,2011-09-22 10:03:00,1,159.0,48,6,26.5,79,0,0,Other,5,0,0.32,Medium Risk
16214,2011-06-22 11:30:00,2010-09-30 13:57:00,4,2038.25,1308,84,20.7984693877551,171,264,1,Loyal Customers,11,0,0.82,High Risk
16215,2011-09-20 10:18:00,2011-09-20 10:18:00,1,242.35,104,14,17.310714285714287,81,0,0,Other,5,0,0.8766666666666667,High Risk
16216,2011-03-17 15:34:00,2011-03-17 15:34:00,1,914.9300000000001,254,37,24.72783783783784,267,0,1,Other,6,0,0.4166666666666667,Medium Risk
16217,2011-04-18 13:31:00,2011-03-02 15:28:00,2,304.25,91,13,20.283333333333335,235,46,1,Other,6,0,0.8733333333333333,High Risk
16218,2011-11-10 09:59:00,2010-05-27 16:09:00,13,3968.67,2799,82,29.18139705882353,30,531,0,Champions,14,1,0.07,Low Risk
16219,2010-07-27 11:44:00,2010-07-27 11:44:00,1,40.8,48,1,40.8,501,0,1,Other,3,0,0.9833333333333333,High Risk
16221,2011-11-03 11:43:00,2010-08-10 13:32:00,9,2019.92,1449,177,8.451548117154813,37,449,0,Champions,13,1,0.14666666666666667,Low Risk
16222,2011-01-25 13:38:00,2009-12-18 14:31:00,2,1272.05,463,133,8.772758620689656,318,402,1,Other,8,0,0.67,High Risk
16223,2010-11-30 11:50:00,2010-11-09 12:07:00,2,1087.05,643,101,8.83780487804878,375,20,1,Other,7,0,0.34,Medium Risk
16224,2011-10-13 17:51:00,2010-11-17 13:14:00,5,1616.54,1555,107,13.935689655172414,57,330,0,Champions,12,1,0.4866666666666667,Medium Risk
16225,2011-10-26 08:30:00,2010-02-07 12:41:00,15,2859.31,1281,189,9.531033333333333,45,625,0,Champions,13,1,0.04666666666666667,Low Risk
16226,2011-05-20 14:41:00,2010-10-22 11:19:00,5,672.17,521,23,21.68290322580645,203,210,1,At Risk,9,0,0.64,High Risk
16227,2011-04-28 13:33:00,2010-06-22 13:28:00,3,1027.22,436,28,30.212352941176473,225,310,1,At Risk,8,0,0.9133333333333333,High Risk
16228,2010-11-19 14:20:00,2010-11-04 18:54:00,3,885.71,555,45,16.402037037037037,385,14,1,At Risk,8,0,0.37,Medium Risk
16229,2011-09-13 17:16:00,2010-05-24 12:59:00,6,2867.86,1292,144,16.294659090909093,87,477,0,Loyal Customers,11,1,0.15,Low Risk
16230,2011-06-03 10:06:00,2011-05-03 15:12:00,2,542.03,365,32,15.486571428571429,190,30,1,Other,6,0,0.7566666666666667,High Risk
16231,2010-11-25 15:00:00,2010-04-21 12:06:00,4,1074.47,563,69,10.7447,379,218,1,At Risk,9,0,0.8366666666666667,High Risk
16232,2011-10-27 12:16:00,2010-06-07 14:04:00,7,2712.97,1849,60,25.837809523809522,44,506,0,Champions,12,1,0.13666666666666666,Low Risk
16233,2011-09-29 17:27:00,2009-12-02 13:23:00,9,1818.31,677,49,24.908356164383562,71,666,0,Loyal Customers,12,1,0.056666666666666664,Low Risk
16234,2010-08-20 14:33:00,2010-05-27 10:39:00,3,333.18,170,13,22.212,476,85,1,At Risk,6,0,0.81,High Risk
16235,2011-10-30 10:56:00,2010-08-26 12:10:00,9,2053.71,788,80,17.858347826086955,41,429,0,Champions,13,1,0.17,Low Risk
16236,2011-09-22 14:10:00,2011-09-22 14:10:00,1,432.2,184,20,21.61,78,0,0,Other,6,0,0.31666666666666665,Medium Risk
16237,2010-09-28 17:02:00,2010-09-28 17:02:00,1,136.65,57,7,19.521428571428572,437,0,1,Other,3,0,0.9566666666666667,High Risk
16238,2010-10-13 12:36:00,2010-10-13 12:36:00,1,63.66,85,6,10.61,423,0,1,Other,3,0,0.9333333333333333,High Risk
16239,2011-10-14 08:29:00,2010-09-02 19:17:00,6,1492.2,692,24,42.63428571428572,57,406,0,Champions,12,1,0.20666666666666667,Low Risk
16240,2011-11-15 14:30:00,2011-09-23 13:44:00,2,3718.8,1641,126,27.546666666666667,24,53,0,High Value Customers,11,1,0.55,Medium Risk
16241,2011-11-30 11:08:00,2010-10-25 13:40:00,16,3992.86,2258,500,4.15058212058212,10,400,0,Champions,15,1,0.06333333333333334,Low Risk
16242,2011-12-01 15:12:00,2010-03-15 16:02:00,14,7404.650000000001,3921,348,11.018824404761906,8,625,0,Champions,15,1,0.023333333333333334,Low Risk
16243,2011-11-06 12:32:00,2011-10-16 12:09:00,2,409.1,110,49,8.02156862745098,34,21,0,New / Potential,8,0,0.62,High Risk
16244,2011-05-12 10:18:00,2010-12-02 11:41:00,2,1522.75,855,88,16.733516483516482,212,160,1,Other,8,0,0.69,High Risk
16245,2011-11-16 10:14:00,2011-03-28 09:30:00,3,1413.66,1014,80,15.707333333333334,24,233,0,High Value Customers,11,1,0.18333333333333332,Low Risk
16246,2010-09-06 12:04:00,2010-02-08 12:32:00,2,821.35,336,79,9.333522727272728,460,209,1,Other,6,0,0.59,Medium Risk
16247,2011-06-22 14:23:00,2011-06-22 14:23:00,1,114.56,182,16,7.16,170,0,1,Other,5,0,0.9,High Risk
16248,2011-10-09 11:32:00,2011-10-09 11:32:00,1,152.94,78,7,21.84857142857143,62,0,0,Other,5,0,0.28,Low Risk
16249,2011-10-18 10:07:00,2011-04-14 13:50:00,5,1800.07,950,67,26.08797101449275,53,186,0,Champions,12,1,0.15333333333333332,Low Risk
16250,2011-03-23 15:07:00,2010-11-18 10:43:00,3,565.24,268,29,16.149714285714285,261,125,1,At Risk,7,0,0.88,High Risk
16251,2010-07-15 14:55:00,2010-07-15 14:55:00,1,128.31,44,20,6.4155,512,0,1,Other,3,0,0.9466666666666667,High Risk
16252,2010-11-22 11:57:00,2010-11-22 11:57:00,1,295.09000000000003,158,21,14.051904761904764,383,0,1,Other,5,0,0.91,High Risk
16253,2011-10-04 09:09:00,2009-12-08 17:24:00,7,7272.2,6030,218,24.485521885521884,67,664,0,Loyal Customers,12,1,0.016666666666666666,Low Risk
16254,2010-11-26 13:22:00,2010-03-17 15:43:00,3,967.44,543,65,13.073513513513515,378,253,1,At Risk,8,0,0.71,High Risk
16255,2011-11-23 12:40:00,2010-01-24 12:21:00,15,4530.0,2876,231,8.917322834645669,17,668,0,Champions,15,1,0.0033333333333333335,Low Risk
16256,2011-03-18 12:18:00,2010-04-21 10:34:00,3,1629.37,1590,27,56.1851724137931,267,331,1,At Risk,9,0,0.8866666666666667,High Risk
16257,2011-06-16 10:11:00,2011-06-16 10:11:00,1,46.95,2,2,23.475,177,0,1,Other,5,0,0.96,High Risk
16258,2011-10-25 13:30:00,2010-03-10 14:19:00,15,11942.52,7200,253,34.71662790697675,45,593,0,Champions,14,1,0.03333333333333333,Low Risk
16259,2010-10-25 14:27:00,2010-04-13 16:57:00,3,340.94,143,75,4.011058823529412,410,194,1,At Risk,7,0,0.8666666666666667,High Risk
16260,2011-10-20 09:40:00,2011-10-20 09:40:00,1,1035.45,311,18,57.525000000000006,51,0,0,New / Potential,8,0,0.31666666666666665,Medium Risk
16261,2011-11-22 17:23:00,2010-09-23 16:40:00,6,1041.16,454,118,6.3874846625766875,17,425,0,Loyal Customers,12,1,0.17333333333333334,Low Risk
16262,2010-11-26 13:22:00,2010-11-26 13:22:00,1,755.15,446,46,16.416304347826088,378,0,1,Other,6,0,0.8966666666666666,High Risk
16263,2010-10-12 14:52:00,2010-10-12 14:52:00,1,348.16,197,19,16.57904761904762,423,0,1,Other,4,0,0.93,High Risk
16264,2010-09-27 15:00:00,2010-09-19 16:14:00,2,823.53,616,62,13.071904761904761,438,7,1,Other,6,0,0.8033333333333333,High Risk
16265,2011-11-30 16:41:00,2010-10-28 15:18:00,12,6935.17,3214,192,20.57913946587537,9,398,0,Champions,15,1,0.043333333333333335,Low Risk
16266,2011-09-27 12:08:00,2010-02-04 16:21:00,14,1757.95,791,73,16.127981651376146,74,599,0,Loyal Customers,12,1,0.04666666666666667,Low Risk
16267,2010-04-27 14:10:00,2010-04-27 14:10:00,1,186.66,198,7,26.665714285714284,591,0,1,Other,3,0,0.7633333333333333,High Risk
16268,2011-09-29 18:30:00,2011-09-29 18:30:00,2,667.65,533,45,14.836666666666666,71,0,0,Other,8,0,0.23666666666666666,Low Risk
16269,2010-09-28 11:50:00,2010-09-28 11:50:00,1,717.57,579,53,13.539056603773586,438,0,1,Other,5,0,0.8266666666666667,High Risk
16270,2010-12-21 14:26:00,2010-12-21 14:26:00,1,1141.24,688,54,21.134074074074075,353,0,1,Other,6,0,0.8033333333333333,High Risk
16271,2011-12-07 12:45:00,2010-03-07 12:03:00,10,3397.82,2359,176,11.363946488294316,3,640,0,Champions,15,1,0.0,Low Risk
16272,2011-08-15 10:54:00,2011-08-15 10:53:00,1,411.7,224,25,16.468,117,0,1,Other,6,0,0.6833333333333333,High Risk
16273,2010-03-01 13:24:00,2010-02-21 16:02:00,2,318.34000000000003,40,15,21.22266666666667,648,7,1,Other,5,0,0.92,High Risk
16274,2010-12-01 15:35:00,2010-12-01 15:35:00,1,351.75,153,64,5.411538461538462,373,0,1,Other,5,0,0.8333333333333334,High Risk
16275,2011-05-27 12:41:00,2010-03-08 14:41:00,3,2151.11,1268,105,19.37936936936937,197,444,1,At Risk,9,0,0.8433333333333334,High Risk
16276,2011-06-16 09:34:00,2010-04-11 12:02:00,3,2629.3900000000003,1467,20,101.13038461538463,177,430,1,High Value Customers,10,0,0.5566666666666666,Medium Risk
16277,2009-12-06 11:27:00,2009-12-06 11:27:00,1,188.69,33,23,8.203913043478261,734,0,1,Other,3,0,0.98,High Risk
16278,2011-08-31 17:12:00,2010-07-28 15:40:00,3,1117.84,342,50,20.324363636363636,100,399,1,Other,9,0,0.85,High Risk
16279,2011-11-18 15:00:00,2010-04-22 14:09:00,9,5698.28,3683,243,16.374367816091954,21,575,0,Champions,14,1,0.18666666666666668,Low Risk
16280,2009-12-14 15:49:00,2009-12-14 15:49:00,1,238.05,101,16,14.878125,725,0,1,Other,3,0,0.9733333333333334,High Risk
16281,2011-09-28 14:57:00,2010-01-26 13:41:00,3,3424.02,1570,27,87.79538461538462,72,610,0,High Value Customers,11,1,0.12666666666666668,Low Risk
16282,2011-01-04 11:42:00,2009-12-21 11:52:00,3,1307.5800000000002,790,31,39.623636363636365,340,378,1,At Risk,9,0,0.7833333333333333,High Risk
16283,2011-12-04 12:08:00,2010-02-28 14:12:00,8,4350.32,2867,385,7.474776632302405,6,643,0,Champions,15,1,0.013333333333333334,Low Risk
16284,2011-11-08 16:12:00,2010-11-11 13:27:00,3,1018.48,674,108,7.657744360902256,31,362,0,Other,10,0,0.08,Low Risk
16285,2010-03-03 16:03:00,2010-03-03 16:03:00,1,176.9,60,31,5.706451612903226,646,0,1,Other,3,0,0.8433333333333334,High Risk
16286,2010-08-19 14:48:00,2010-03-26 09:58:00,2,328.95,101,17,19.349999999999998,477,146,1,Other,5,0,0.84,High Risk
16287,2011-06-23 09:08:00,2010-01-19 09:46:00,5,1006.98,1426,18,23.975714285714286,170,519,1,Loyal Customers,10,0,0.8333333333333334,High Risk
16288,2010-08-26 14:45:00,2010-08-26 14:45:00,1,129.85,19,7,18.55,470,0,1,Other,3,0,0.9966666666666667,High Risk
16289,2010-09-03 14:02:00,2010-09-03 14:02:00,1,136.31,97,21,6.490952380952381,462,0,1,Other,3,0,0.9833333333333333,High Risk
16290,2010-09-01 11:52:00,2010-05-23 11:46:00,4,1957.7,957,85,15.787903225806453,465,101,1,At Risk,9,0,0.5333333333333333,Medium Risk
16291,2010-01-26 16:26:00,2010-01-26 16:26:00,1,117.72,1,1,117.72,682,0,1,Other,3,0,0.9966666666666667,High Risk
16292,2011-08-10 12:24:00,2010-04-14 13:29:00,5,1253.76,688,51,20.22193548387097,122,482,1,Loyal Customers,11,0,0.7866666666666666,High Risk
16293,2011-11-18 09:58:00,2009-12-11 09:58:00,15,4279.2,1833,168,19.018666666666665,22,707,0,Champions,14,1,0.006666666666666667,Low Risk
